Department,Category,Item Lookup Code,Description,Cost,Price,Price A,Price B,Price C
,,TOY CANDY,TOY CANDY,12.0000,13.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,KRATOM,791684067761,ROYAL HONEY STRAWBERRY SOUR DI,8.5000,15.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,00041333088617,DURACELL 9V 1PK BATTERY,33.0000,42.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,KRATOM,791684067730,ROYAL HONEY BERRY RNTZ,8.0000,15.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,KRATOM,791684067716,ROYAL HONEY SOUR TANGIE & ORAN,8.5000,15.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,KRATOM,791684067709,ROYAL HONEY BLUEBERRY KUSH,8.0000,15.0000,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,,633148599305,TAJIN 4.23OZ 1CT,3.0000,3.7500,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,ANACONDA,ANACONDA PILLS 20CT,30.0000,45.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,611269333619,RED BULL PEACH 8.4FL OZ ,36.8900,39.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,047400130906,GILLETTE SENSITIVE SKIN CREAM,2.0000,2.7500,2.2500,0.0000,0.0000
MEDS/DAILY CARE,MISC,047400245501,GILLETTE FOAMY,11.3400,15.0000,15.0000,15.0000,15.0000
FOOD & BEVERAGE,FOOD,6939342804066,SOUR LICKER CANDY 12CT,12.0000,19.5000,0.0000,0.0000,0.0000
TOBACCO,SMOKE TOBACCO,047995100926,AMERICAN SPIRIT ORGANIC 8.46OZ,93.7000,96.5000,0.0000,0.0000,0.0000
TOBACCO,45mg VAPE,6974866048657,HQD 4500 BLUE RASP 10PK,71.3000,86.5000,0.0000,86.4500,0.0000
TOBACCO,60CT CIGAR,818892013844,GOODTIMES WATERMELON 15PK 3CT,7.2500,10.2500,0.0000,0.0000,0.0000
TOBACCO,45mg VAPE,7422715655970,FLY BAR BLU COTTONCANDY 10PK ,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,60CT CIGAR,025900405366,SWISHER DIAMOND 2/99 30PK2CT,24.5000,25.9900,0.0000,25.9500,0.0000
TOBACCO,45mg VAPE,7422715696324,FLY BAR TROP RAINBOW 10PK 5K,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,45mg VAPE,7422715697796,FLY BAR TRIPLE BERRY 10PK 5K,63.2500,82.5000,0.0000,82.4500,0.0000
TOBACCO,45mg VAPE,6974866048640,HQD 4500 WATERMELON 10PK,71.3000,86.5000,0.0000,86.4500,0.0000
TOBACCO,45mg VAPE,7422715690520,FLY BAR BLACK ICE 10PK 5K PUFF,63.2500,82.5000,0.0000,82.4500,0.0000
FOOD & BEVERAGE,ENERGY DRINK,012000028465,STARBUCKS MOCHA 15OZ  12CT,22.0000,24.5000,23.2500,24.5000,24.5000
,,081635005264,MICROTORCH FLAME LIGHTER 6CT,33.6000,42.0000,42.0000,42.0000,42.0000
MEDS/DAILY CARE,MISC,022600927204,TROJAN ULTRA SPERMICIDAL 6PK,10.0000,11.5000,0.0000,0.0000,0.0000
,,051497221713,BLAZY SUSAN PINK KINGSIZE CONE,26.5000,36.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,8850338021749,HALLS MIXED BERRY,16.5000,22.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,3574661177144,LISTERINE 250ML FRESH,2.5000,3.2500,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,7622210624314,HALLS SPEARMINT 20CT,13.8500,22.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,70mg VAPE,78612006,POSH MAX5200 MINT 5PK,43.1200,53.9900,0.0000,53.9500,0.0000
TOBACCO VAPE,70mg VAPE,78610927,POSH MAX5200 SPEARMINT 5CT,43.7000,53.9900,0.0000,53.9500,0.0000
TOBACCO VAPE,70mg VAPE,78600935,POSH MAX5200 GRAPE 5PK,43.1200,53.9900,0.0000,53.9500,0.0000
TOBACCO VAPE,42.5mg  VAPE,78601543,POSH PLUS TROPIC FUS 3000 5CT,41.9750,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,42.5mg  VAPE,78674158,POSH PLUS RAINBOW 3000 5CT,41.9800,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,42.5mg  VAPE,78647008,POSH PLUS APPLE MINT 3000 5PK,41.9500,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,75mg VAPE,6974488949790,POSH XTRON PEACH BERRY 5PK 10K,48.8800,55.9900,0.0000,55.9500,0.0000
TOBACCO VAPE,75mg VAPE,6974488943835,POSH XTRON FRZN RASP 5PK 10K,50.0300,55.9900,0.0000,55.9500,0.0000
TOBACCO VAPE,75mg VAPE,6974488947628,POSH XTRON RASP MINT 5PK 10K,50.0300,55.9900,0.0000,55.9500,0.0000
TOBACCO VAPE,75mg VAPE,6974488941633,POSH XTRON LEMONCOLA 5PK 10K,50.0300,55.9900,0.0000,55.9500,0.0000
TOBACCO VAPE,75mg VAPE,6974488945174,POSH XTRON MIX BERRIES 5PK 10K,50.0300,55.9900,0.0000,55.9500,0.0000
TOBACCO VAPE,75mg VAPE,6974488943996,POSH XTRON POLAR MINT 15PK 10K,50.0300,55.9900,0.0000,55.9500,0.0000
TOBACCO VAPE,75mg VAPE,6974488941138,POSH XTRON GRAPE 15PK 10K,48.3000,55.9900,0.0000,55.9500,0.0000
TOBACCO VAPE,75mg VAPE,6974488941121,POSH XTRON BLUE SLURPE 5PK 10K,48.3000,55.9900,0.0000,55.9500,0.0000
TOBACCO,SMOKE TOBACCO,077170632539,GAMBLER TUBECUT FULL BAG 8OZ,28.5600,31.0000,22.0000,31.0000,31.0000
SMOKE SUPPLIES,LIGHTERS,070330611252,BIC GEOMETRIC LIGHTERS 50CT,49.9900,65.0000,47.0000,49.5000,49.5000
FOOD & BEVERAGE,JUICE/MIXERS,072718100228,MR. PURE APPLE JUICE 32OZ,24.9500,29.7500,0.0000,0.0000,0.0000
TOBACCO VAPE,42.5mg  VAPE,78626737,POSH PLUS BLUERASP 3000PUFF 5C,37.9500,46.9900,0.0000,46.9500,0.0000
TOBACCO,30CT CIGAR,025900359003,SWISHER LEAF ORGINAL 3PK10CT,26.5000,27.9900,0.0000,27.9500,0.0000
NICOTINE POUCH,,042100026535,GRIZZ NIC WINTERGREEN 7MG,19.1900,21.7500,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,855553008078,BBQ LIGHTER 1CT,0.7000,1.2500,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,305730169202,ADVIL LIQUI GEL 6PK 24CT,27.0000,31.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,047400130920,GILLETTE SHAVING GEL,6.2500,8.5000,7.0000,8.5000,8.5000
PLASTIC/PAPER GOODS,,676979266602,CLEAR TAPE ROLL 36CT,19.8000,36.0000,12.0000,12.0000,12.0000
TOBACCO VAPE,110mg Vape,78622968,POSH 30K BERRY BURST 5CT,60.3800,68.5000,0.0000,68.4500,0.0000
WRAPS/FILTERS/HEMP/CONES,,817458027097,WILD HEMP PURPZ WRAP,10.0000,12.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,611269281620,RED BULL YELLOW 8.4FL OZ,34.0000,39.0000,36.0000,36.0000,36.0000
PLASTIC/PAPER GOODS,,GARIBNAWAZ,GARIB NAWAZ BLACK 2+2 1000CT,10.1500,0.0000,0.0000,0.0000,0.0000
FREIGHT OR SERVICE CHARGE,,SERVICE CHARGE,SERVICE CHARGE,0.0000,0.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,SODA,025000100598,MINUTE MAID GREEN 20OZ KIWI,26.5000,32.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,0688130664561,12OZ PACIFIC 20CT WHITE CUPS,21.0000,38.5000,28.8000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,05000394026490,DURACELL C-2 2PK 12CT,33.0000,36.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,BUTANE,00037900991435,RONSON MULTI-FILL 12CT 1.48OZ,21.6000,24.0000,24.0000,24.0000,24.0000
SMOKE SUPPLIES,CIGAR CUTTER,081635001600,FUJIMA 56G 2 IN 1 V CUTTER,19.2000,24.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,070330643932,BIC CUBS WORLD SERIES 50CT,54.0000,74.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,810128944083,BLUE DIA SOUR DIESEL,48.9500,55.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,1/9 WHITE,1/9  WHITE  HEAVY DUTY BAG,10.0000,14.0000,11.7500,0.0000,0.0000
PLASTIC/PAPER GOODS,,0688130664547,12 OZ CUP 300CT,7.5000,9.5000,0.0000,0.0000,0.0000
TOBACCO,SMOKE TOBACCO,070195591331,AMERICA'S BEST CHEW 12CT 3OZ,120.0000,128.0000,0.0000,127.9500,0.0000
TOBACCO,SMOKE TOBACCO,894135001281,GOOD STUFF SILVER  BAG 6OZ,6.3900,7.9900,0.0000,7.9500,0.0000
FOOD & BEVERAGE,SODA,049000018011,COCA COLA 20OZ CHERRY 24PK,27.5000,32.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,0110854029008489,KING PALM SLIM 2PK 2.49 20CT,26.0000,31.0000,0.0000,0.0000,0.0000
TOBACCO VAPE,45mg VAPE,78603646,POSH XL MENTHOL 10PK,64.4000,69.9900,0.0000,69.9500,0.0000
TOBACCO VAPE,45mg VAPE,78602199,POSH XL GRAPE 10PK,64.4000,69.9900,0.0000,69.9500,0.0000
TOBACCO VAPE,45mg VAPE,78613607,POSH XL PINEAPPLE SLUSH 10PK,66.7000,69.9900,0.0000,69.9500,0.0000
TOBACCO VAPE,45mg VAPE,78600133,POSH XL CHERRY LEMON 10PK,62.1000,69.9900,0.0000,69.9500,0.0000
FOOD & BEVERAGE,,10858576005021,DON CHELADA GREEN 24 CT,26.0900,28.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,BIC MIX VARIETY  DISPLAY ,BIC MIX VARIETY  DISPLAY 260CT,0.0000,238.5000,238.5000,238.5000,238.5000
MEDS/DAILY CARE,MISC,307660745358,TUMS 1000CT PEPPERMINT,12.9900,14.9900,0.0000,0.0000,0.0000
SUPPLEMENTS,,787188891216,VIP ROYAL HONEY PILL 24CT,24.0000,50.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,707670059184,9MM PISTOL LIGHTER 18CT,54.0000,67.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,707670090729,9MM PISTOL LIGHTER 12CT,36.0000,46.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,8904245400484,NAG CHAMPA AGARBATTI,5.5000,9.5000,8.5000,9.5000,9.5000
,,787188873168,HARD STELL GOLD,36.0000,55.0000,0.0000,0.0000,0.0000
AUTOMOTIVE,,079567490005,WD-40,2.7500,3.2500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,611269122114,RED BULL 8.4FL OZ SUGAR FREE,36.4900,39.0000,0.0000,0.0000,0.0000
,,762221579627,THC-A ZKITTLEZ PRE ROLLS 40CT,45.0000,75.0000,0.0000,0.0000,0.0000
,,762221579641,THC-A STRAW KUSHPRE ROLLS 40CT,45.0000,75.0000,0.0000,0.0000,0.0000
,,762221579610,THC-A BLUE RAZZ PRE ROLLS 40CT,45.0000,75.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,718122071432,RHINO 11 PLATINUM 9000,43.2000,65.0000,65.0000,65.0000,65.0000
SMOKE SUPPLIES,,762221579115,ALIEN THC-A PINK SLUSHIE,42.0000,48.0000,0.0000,0.0000,0.0000
TOBACCO,SMOKE TOBACCO,894135001045,GOOD STUFF MENTHL GOLD BG 16OZ,13.2600,15.9900,0.0000,15.9500,0.0000
TOBACCO,25CT CIGAR,SWEET99WT,BLACK N MILD SWEET WT .99 25CT,18.3600,24.5000,0.0000,24.4500,0.0000
TOBACCO,25CT CIGAR,070137512509,BLACK N MILD CASINO,23.4600,26.5000,0.0000,26.4500,0.0000
SMOKE SUPPLIES,,081635990058,FUJIMA BRISTLE CLEANER 100CT,0.9000,1.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,42.5mg  VAPE,78663053,POSH PLUS SPEARMINT 3000 5CT,37.9500,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,70mg VAPE,78698437,POSH MAX5200 KIWISTRAW 5PK,43.1200,53.9900,0.0000,53.9500,0.0000
MEDS/DAILY CARE,,636227024460,MAGIC COMB 12 PCS,4.6000,7.8000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,071610341159,DUTCH JAVA 2/1.29 2PK 30CT,31.0080,33.5000,0.0000,33.4500,0.0000
TOBACCO VAPE,90mg Vape,810164281807,GEEKBAR 25K STRAWBERRY KIWI 5C,55.7800,63.0000,0.0000,62.9500,0.0000
PLASTIC/PAPER GOODS,PLASTIC BAGS,HANDLE PALLET WRAP,PALLET WRAP 1000FT HANDLE 4PK,27.2600,39.0000,0.0000,0.0000,0.0000
TOBACCO VAPE,42.5mg  VAPE,78679603,POSH PLUS STRAWMELON 3K 5CT,37.9000,46.9900,0.0000,46.9500,0.0000
,,655708014431,STOMACH RELIEF 36CT ,13.0000,18.0000,9.5000,0.0000,0.0000
PLASTIC/PAPER GOODS,,REDSTRAW,RED STRAW CASE,70.4100,75.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,PILLS,041606855588,DIAMOND GIRL PILLS,36.0000,60.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,#10 GLASS PIPE,#10 GLASS PIPE,5.5000,7.0000,7.0000,7.0000,7.0000
FOOD & BEVERAGE,SODA,025000058028,MINUTMAID 20OZ FRUITPUNCH 24PK,26.5000,31.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,MISC,009114611126,CHARCOAL LGT FLUID 32OZ 12CT,30.0000,34.5000,20.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,821844001738,NOVELTY PIPE 90CT,25.0000,39.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,PILLS,20323900048373,DAYQUIL 32CT 2PK,30.0000,36.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,071610341197,DUTCH BERRY 2/1.29 2PK 30CT,31.8400,33.5000,0.0000,33.4500,0.0000
TOBACCO,24CT CIGAR,071610303089,BACKWOOD SINGLE RUSSIAN CR24CT,26.9900,34.0000,0.0000,33.9500,0.0000
TOBACCO,25CT CIGAR,070137525257,BLACK N MILD REG WT BOX 25CT,31.0000,34.9900,0.0000,34.9500,0.0000
MEDS/DAILY CARE,PILLS,305730164207,ADVIL PM  20CT 6PK,28.5000,32.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718100464,MR. PURE FRUIT PUNCH 32OZ,24.9500,29.7500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,611269003093,RED BULL 8.4 OZ PINK EDITION,0.0000,39.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,611269001389,RED BULL GREEN 12 OZ 24CT,47.9000,57.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,611269182545,RED BULL BLUE 12 OZ,56.4800,57.0000,0.0000,0.0000,0.0000
,,649964327220,WILD HEMP STRAWBERRY 4/99,10.0000,12.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170260756,GAMBLER TUBE CUT KING GOLD 5PK,11.1000,12.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170261005,GAMBLER TUBE CUT MENTHOL KING ,15.0000,16.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,066619500799,PREMIER TUBE MENTL 100MM 200C,16.3500,18.7500,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170260299,GAMBLE REG RED KING TUBE 200CT,10.7500,12.5000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,10657032774385,MAGIC 25 CIG FILTER 30CT,28.8000,35.0000,35.0000,35.0000,35.0000
SMOKE SUPPLIES,PIPES,088169001182,BRASS PIPE SCREENS,3.5000,7.9900,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170511445,TOP PAPER JAR 144CT,115.2500,125.0000,120.0000,125.0000,125.0000
WRAPS/FILTERS/HEMP/CONES,,079083159509,JOB 1.5 PAPER 50CT DISPLAY 2EX,62.0000,64.0000,64.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170122450,OCB BAMBOO KING 3PK,45.0000,48.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,305730701129,CHAPSTICK ORIGINAL 12PK,13.9900,15.7500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,SODA,012000001314,MOUNTAIN DEW 20OZ 24PK,22.5000,24.0000,24.0000,24.0000,24.0000
FOOD & BEVERAGE,ENERGY DRINK,070847038443,MONSTER STRAWLEMONADE 16OZ,35.9900,40.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,42.5mg  VAPE,78612891,POSH PLUS GUM MINT 3000 5PK,37.9500,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,60mg VAPE,618149267965,BREEZE PINEAPPLE COCONUT 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
TOBACCO VAPE,60mg VAPE,618149268160,BREEZE POM BERRY MINT 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
TOBACCO VAPE,60mg VAPE,618149267224,BREEZE RASPBERRY LEMON 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
TOBACCO VAPE,60mg VAPE,618149268139,BREEZE BANANA MINT 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
TOBACCO VAPE,60mg VAPE,618149267101,BREEZE BLUEBERBANANA 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
TOBACCO VAPE,60mg VAPE,618149268108,BREEZE WATERMELON MINT 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
LIQUOR SUPPLIES,SALT,023604200331,TWANG CHILI LIME SALT 200CT,8.2500,14.5000,14.5000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,CONES,008660007179,ZIGZAG CONE ULTRA THIN 6PK 24C,23.4000,42.7500,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,CONES,716165202110,RAW CONE HEMP KING 32PK 3CT,32.5000,39.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,ESSENCE,8904227312989,BLUNTBLACK DISPLAY 72CT,15.0000,35.0000,16.0000,35.0000,35.0000
SMOKE SUPPLIES,,097861121531,PI POWER INTENCE AIR FRESHNER,62.5000,75.0000,72.5000,0.0000,0.0000
FOOD & BEVERAGE,,700381556287,SALUCITA MICHELADA BOMB 12CT,18.9000,24.0000,24.0000,24.0000,24.0000
,,COLORS HI IPHONE CHARGER,COLORS HI IPHONE CHARGER,1.8000,2.7500,2.1000,2.7500,2.7500
TOBACCO VAPE,70mg VAPE,78616080,POSH MAX5200 MANGO DRAGON 5PK,43.7000,53.9900,0.0000,53.9500,0.0000
TOBACCO VAPE,70mg VAPE,78613010,POSH MAX5200 TRIPLEBERRY 5PK,43.7000,53.9900,0.0000,53.9500,0.0000
AUTOMOTIVE,,10071153186696,STP BRAKE FLUID 6CT,10.9900,14.0000,0.0000,0.0000,0.0000
,,720707207686,BLACK BULL SHOT,12.0000,26.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,070330653986,BIC LUCKY SERIES LIGHTER 50CT,58.5000,65.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718600490,MR. PURE GRAPEFRUIT 16OZ,15.6500,19.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,810128944045,BLUE DIA ORANGE CREAMSICLE,48.9500,55.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,DENTAL,035000511065,COLGATE 2.8OZ 6PK,5.1000,8.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,468CT,VASELINE 7G DISPLAY 48CT,5.7600,12.5000,0.0000,0.0000,0.0000
,,FCP303,3 IN PIPE,0.0000,1.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,KASHER BICLIGHTER DISPLAY,KASHER BIC LIGHTER DISPLAY,160.0000,178.0000,165.0000,178.0000,178.0000
SUPPLEMENTS,PILLS,040232286902,SWAG PLATINUM  ,36.0000,65.0000,75.0000,75.0000,75.0000
,,718434545348,RHINO MAX 500K,18.0000,50.0000,0.0000,0.0000,0.0000
TOBACCO SNUFF,SNUFF 4.1OZ,073100011856,SKOAL CLASS MINT POUCH 4.10OZ,27.9300,32.5000,0.0000,32.4500,0.0000
TOBACCO SNUFF,SNUFF 4.1OZ,073100031687,SKOAL XTRA MINT POUCH 4.10OZ,28.7500,32.5000,0.0000,32.4500,0.0000
TOBACCO,60CT CIGAR,031700420157,WHITE OWL SAVEON2 HONEY 60CT,28.9000,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,031700420362,WHITE OWL SAVEON2 PINEAPPLE,29.9200,40.9900,0.0000,40.9500,0.0000
SMOKE SUPPLIES,,091037445988,XTREAM FETISH URINE 3OZ 6CT,29.0000,36.9900,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,081635713756,FUJIMA WATER PILLOWS 75CT,33.0000,39.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,BUTANE,041689300494,ZIPPO LIGHTER FLUID 4OZ,1.4000,1.9900,0.0000,0.0000,0.0000
MEDS/DAILY CARE,PILLS,731946013891,EXCEDRIN EXTRA STRENGTH 25CT,7.7500,11.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,305730150200,ADVIL 24CT 6PK,15.0000,28.5000,0.0000,0.0000,0.0000
FREIGHT OR SERVICE CHARGE,,CREDIT,CREDIT,0.0000,0.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,6504256542146,MATRIX PANEL 16X144 PLUS,104.0000,175.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,810134926639,BLAZY SUSAN TEA LEAF WRAPS,18.0000,22.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,649964327213,WILD HEMP BANANAZ 4/99,10.0000,12.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,,676307805503,MYSTIC LABS BERRY BLITZ 120 MG,30.0000,45.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,FOOD,676307805442,MYSTIC LABS BLUERASFUSION120MG,30.0000,45.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,719410720124,5-HOUR EXTRA GRAPE,17.9950,23.2500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,719410186128,5-HOUR EXTRA TRANSFUSION,20.4000,23.2500,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,812934026236,WARNER IPHONE CABLE LOOSE,1.0600,2.0000,0.0000,0.0000,0.0000
TOBACCO VAPE,2.8mg VAPE,10840048202960,JUUL MENTHOL 3%,14.9500,15.5000,0.0000,15.4500,0.0000
TOBACCO VAPE,2.8mg VAPE,819913011429,JUUL VIRGINIA TOBACCO 5% 4PK,14.9500,15.5000,0.0000,15.4500,0.0000
WRAPS/FILTERS/HEMP/CONES,,10077170260104,TOP FILTER TIP 100 COUNT ,19.8000,23.9900,22.0000,22.0000,22.0000
TOBACCO,45CT CIGAR,025900240813,SWISHER MINI GRAPE 15CT 3PK,19.5800,23.5000,0.0000,22.4500,0.0000
WRAPS/FILTERS/HEMP/CONES,,817458027110,WILD HEMP TROPICAL WRAP,10.5000,12.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,312546051041,HALLS STRAWBERRY 20CT,17.9900,22.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,,096416526098,BLACK BULL EXTREME CHOCO 12PK,9.5000,15.0000,0.0000,0.0000,0.0000
TOBACCO,30CT CIGAR,025900359041,SWISHER LEAF PEACH 3PK 10CT,26.5000,27.9900,0.0000,27.9500,0.0000
TOBACCO,30CT CIGAR,025900297695,SWISHER BLK WINE 2/1.49 30CT,18.2200,20.5000,0.0000,20.4500,0.0000
MEDS/DAILY CARE,MISC,022600020158,TROJAN MAGNUM XL 6 PK,10.5000,13.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,3014260211332,GILLETTE GOOD NEWS RAZORS 10X5,40.0000,55.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170114424,TOP TUBE REG 100MM FIL 200C,14.3500,18.7500,16.5000,16.5000,16.5000
WRAPS/FILTERS/HEMP/CONES,,077170121309,TOP TUBE MENTHOL 100MM 250CT,18.6000,19.5000,0.0000,0.0000,0.0000
TOBACCO,45CT CIGAR,025900240790,SWISHER MINI DIAMOND 3PK 15CT,19.5800,22.5000,0.0000,22.4500,0.0000
TOBACCO,30CT CIGAR,025900325725,SWISHER BLK CHERRY 2/1.49 30CT,18.2200,20.5000,0.0000,20.4500,0.0000
TOBACCO,60CT CIGAR,071610341227,DUTCH IRISH 2/1.29 2PK 30CT,31.0800,33.5000,0.0000,33.4500,0.0000
TOBACCO,60CT CIGAR,025900284305,SWISHER PEACH 2/1.19 60CT,28.7000,31.0000,0.0000,30.9500,0.0000
SMOKE SUPPLIES,LIGHTERS,070330643451,BIC CHICAGO BULLS 50CT,72.0000,76.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,070330643550,BIC FASHION PRINT50CT,50.0000,59.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,070330660878,BIC EZ REACH LIGHTER 40CT,58.0000,67.0000,0.0000,0.0000,0.0000
TOBACCO,24CT CIGAR,071610340176,BACKWOOD SINGLE BLACK RUSSIAN,31.2500,34.0000,0.0000,0.0000,0.0000
TOBACCO,24CT CIGAR,071610340480,BACKWOOD SINGLE HONEY 24CT,26.9900,34.0000,0.0000,0.0000,0.0000
TOBACCO,24CT CIGAR,071610302044,BACKWOOD SINGLE HONEY BERR24CT,26.9900,34.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,817458027127,WILD HEMP ISLAND TWIST WRAP,9.5000,11.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,649964321570,WILD HEMP RUSSIAN CREAM 4/99,10.0000,12.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,817458027271,WILD HEMP HONEY LEMON WRAP,9.2500,12.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,10857545009473,BILLIONAIRE WATERMELON DRIP WR,10.5000,13.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,10857545012053,BOB MARLEY OGK WRAPS,10.7500,13.5000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,086400903318,OCB UNBLEACHED ORGANIC HEMP,28.5000,32.5000,32.5000,32.5000,32.5000
WRAPS/FILTERS/HEMP/CONES,,086400903295,OCB ORGANIC HEMP 1 1/4 + TIPS,29.0000,34.0000,0.0000,0.0000,0.0000
,,10857545012084,BOB MARLEY MANGO PEACH WRAPS,10.7500,13.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700237922,GAME WHITE GRAPE 2/1.29 60ct,31.4000,33.5000,0.0000,33.4500,0.0000
